feature,mi_score
JPX_Gold_Rolling-Spot_Futures_Close_ma_20,0.051148747600558764
JPX_Gold_Rolling-Spot_Futures_open_interest_rolling_median_5,0.051103765074998364
JPX_Platinum_Mini_Futures_Close_ma_20,0.05107529025304647
JPX_Gold_Standard_Futures_Close_rolling_median_20,0.051014114944501365
JPX_Platinum_Standard_Futures_High_lag_4_ma,0.050966597471851394
JPX_Gold_Rolling-Spot_Futures_open_interest_min_20,0.050961982720155063
US_Stock_TD_adj_volume,0.05080434749971463
JPX_Platinum_Mini_Futures_High_rsi_60,0.05077060605452033
US_Stock_WMB_adj_close,0.05076371937315827
JPX_Platinum_Standard_Futures_Close_ma_10,0.050724880695389274
JPX_Gold_Standard_Futures_Low_lag_7,0.05072483326828792
JPX_Gold_Rolling-Spot_Futures_Low_lag_2,0.05060090381329907
US_Stock_ALB_adj_low,0.05053795085895185
JPX_Gold_Mini_Futures_Low_lag_7,0.05052257452996134
JPX_Gold_Standard_Futures_Low_min_10,0.050460820207542945
JPX_Gold_Standard_Futures_Open_lag_2,0.050439669359200856
JPX_Gold_Rolling-Spot_Futures_open_interest_ma_5,0.05036250739222936
JPX_Gold_Mini_Futures_Close_lag_3,0.05029374803534026
LME_AH_Close_max_5,0.050204973317058865
JPX_Gold_Mini_Futures_open_interest_lag_7_std,0.05017207929437717
JPX_RSS3_Rubber_Futures_Open_lag_5_ma,0.049984581059293376
JPX_Gold_Rolling-Spot_Futures_High_min_10,0.049936716846676
US_Stock_BKR_adj_open,0.0498985304097852
JPX_Gold_Mini_Futures_Low_max_5,0.04980451885807202
LME_ZS_Close_lag_5_ma,0.049748236602704665
JPX_Gold_Mini_Futures_Open_ma_5,0.04974062527459111
JPX_Gold_Mini_Futures_Open_lag_5,0.04966259054558275
JPX_Gold_Mini_Futures_Close_lag_2_return,0.04965479963648001
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_7,0.0496478240980025
US_Stock_CVX_adj_open,0.049600877870826565
JPX_Gold_Standard_Futures_Open_max_5,0.04950766680699914
JPX_Gold_Mini_Futures_Low_lag_5,0.04948968392437081
US_Stock_EFA_adj_volume,0.049478742787131935
JPX_Gold_Rolling-Spot_Futures_High_rolling_median_5,0.04946872455206197
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_2_std,0.049416567802957445
FX_EURCHF,0.04938238069236078
LME_ZS_Close_min_60,0.04934278810880066
JPX_Gold_Standard_Futures_Close_volatility_60,0.049305988597204475
JPX_Gold_Rolling-Spot_Futures_open_interest,0.049301763938966126
US_Stock_WPM_adj_low,0.04925896693028431
JPX_Gold_Mini_Futures_High_moving_avg_return_10,0.04924362270045801
JPX_Gold_Rolling-Spot_Futures_High_max_60,0.04913231087482561
JPX_Platinum_Mini_Futures_Close_ma_10,0.04908141434853697
US_Stock_XLB_adj_high,0.049060823553982225
JPX_Gold_Mini_Futures_Low_min_10,0.04903548663993984
JPX_Gold_Mini_Futures_High_ma_20,0.049015794717816696
JPX_RSS3_Rubber_Futures_Low_lag_1_std,0.048978697110881875
LME_ZS_Close_lag_2_ma,0.04891224390046123
JPX_Platinum_Standard_Futures_Low_moving_avg_return_60,0.04890385278379483
JPX_Gold_Standard_Futures_Open_lag_5,0.04888457876811181
JPX_Gold_Rolling-Spot_Futures_Low_max_60,0.048874814754594986
JPX_Platinum_Standard_Futures_Open_ma_20,0.04884566144553659
JPX_RSS3_Rubber_Futures_Low_ma_60,0.048819602872766765
US_Stock_WPM_adj_open,0.048765680445822746
JPX_Gold_Rolling-Spot_Futures_High_lag_4,0.04874789209556862
US_Stock_COP_adj_low,0.048742017557309225
JPX_Platinum_Mini_Futures_Close_lag_5,0.04871947720311898
JPX_Platinum_Mini_Futures_Open_lag_3_ma,0.048712994183803815
JPX_Gold_Standard_Futures_Close_max_10,0.04871011492678523
JPX_Gold_Standard_Futures_High_ma_20,0.04870859217399204
JPX_Platinum_Mini_Futures_Close_min_10,0.048691086529578875
JPX_Gold_Rolling-Spot_Futures_Close_min_10,0.04865461448386821
JPX_Gold_Standard_Futures_Low_max_5,0.04859257342713885
LME_CA_Close_min_60,0.048579872149338676
JPX_Platinum_Standard_Futures_Low_ma_5,0.04857730491104473
JPX_Platinum_Mini_Futures_Close_volatility_60,0.04857362194408932
JPX_Gold_Mini_Futures_Open_max_60,0.048493051052380665
JPX_Platinum_Standard_Futures_Low_rolling_median_20,0.04836164936636944
US_Stock_TECK_adj_high,0.04825795705139235
LME_ZS_Close_ma_10,0.04824990324412415
LME_AH_Close_return_10,0.048212100166423966
LME_AH_Close_rolling_median_60,0.04817791792380888
JPX_Gold_Rolling-Spot_Futures_Open_min_60,0.04816164139979895
JPX_RSS3_Rubber_Futures_Close_lag_7_ma,0.048147600470152874
LME_CA_Close_lag_3,0.04813752767429236
LME_CA_Close_lag_2,0.048129761842940155
JPX_Gold_Standard_Futures_Open_ma_5,0.04810889085984016
JPX_Platinum_Mini_Futures_Close_lag_4,0.04810614234147881
JPX_Gold_Rolling-Spot_Futures_High_max_5,0.04804126045216339
JPX_RSS3_Rubber_Futures_Low_lag_1,0.04793401253355345
US_Stock_VGK_adj_volume,0.04792894208549825
US_Stock_JNK_adj_volume,0.04792839367134594
LME_AH_Close_log_return_10,0.04791274109982879
JPX_RSS3_Rubber_Futures_Low_rolling_peak_trough_20,0.04787378675321552
JPX_Gold_Rolling-Spot_Futures_Low_ma_20,0.04785538777624687
JPX_Platinum_Mini_Futures_High_max_60,0.04784722080044901
JPX_Platinum_Mini_Futures_High_lag_4_ma,0.04780428942438775
JPX_Gold_Mini_Futures_Open_ma_20,0.04775450808947568
pair_33_corr_60,0.04772617899515286
JPX_Platinum_Standard_Futures_Open_lag_3_ma,0.04766023236933048
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_1,0.047652177268139084
US_Stock_WMB_adj_low,0.04753156151669202
JPX_Platinum_Mini_Futures_Open_moving_avg_return_60,0.047433029261954474
JPX_RSS3_Rubber_Futures_High_rolling_median_60,0.04742387199950038
JPX_Gold_Mini_Futures_Close_rolling_median_20,0.047419539744846695
JPX_Platinum_Mini_Futures_Open_max_5,0.04735162107596391
JPX_RSS3_Rubber_Futures_Low_min_5,0.04732508912605393
US_Stock_SPYV_adj_low,0.047297580000940975
US_Stock_ALB_adj_high,0.04728843290177487
JPX_Gold_Rolling-Spot_Futures_Open_max_10,0.04728682342888746
JPX_Gold_Rolling-Spot_Futures_open_interest_ma_60,0.047213820242186344
JPX_Platinum_Standard_Futures_Open_max_20,0.047213060364116544
JPX_Gold_Rolling-Spot_Futures_Open_rolling_peak_trough_5,0.04718774556420957
US_Stock_EWJ_adj_low,0.047180031266781164
US_Stock_NUGT_adj_volume,0.047174949493703267
JPX_Gold_Standard_Futures_Open_ma_20,0.04712548877930445
JPX_Gold_Rolling-Spot_Futures_High_ma_20,0.04707428603464692
JPX_Platinum_Standard_Futures_Open_rsi_60,0.04706944031105209
JPX_Platinum_Standard_Futures_Low,0.04706295436851882
JPX_Platinum_Standard_Futures_Open_min_20,0.04703758366055055
JPX_Gold_Mini_Futures_High_std_5,0.046915698738863476
JPX_Platinum_Mini_Futures_Close_rolling_median_60,0.04690228320823131
US_Stock_TIP_adj_open,0.046873577871860306
JPX_Gold_Rolling-Spot_Futures_Open_ma_20,0.04683959883650912
US_Stock_ACWI_adj_volume,0.04683514395674404
JPX_Platinum_Standard_Futures_Close_lag_1_ma,0.04666371344599529
JPX_Gold_Mini_Futures_Close_lag_2,0.046606742218276764
JPX_Gold_Mini_Futures_Close_max_10,0.04652307995625726
JPX_RSS3_Rubber_Futures_High_max_5,0.04651774633393746
JPX_Platinum_Mini_Futures_Close_lag_1_ma,0.04646380595128363
JPX_Gold_Rolling-Spot_Futures_Low_max_20,0.046453750800110605
JPX_RSS3_Rubber_Futures_Close_rolling_median_60,0.04636045211486195
JPX_Platinum_Mini_Futures_Low_rolling_median_5,0.04630725886896414
JPX_Gold_Mini_Futures_Low_ma_20,0.04623675582139608
JPX_RSS3_Rubber_Futures_Open_min_5,0.0462130283729163
JPX_Platinum_Standard_Futures_Low_lag_7,0.04618793185077408
FX_GBPCAD,0.04610824973423533
LME_ZS_Close_rolling_median_10,0.04610806862390948
JPX_Platinum_Standard_Futures_High_min_5,0.04610546696039197
JPX_Gold_Mini_Futures_Close_rolling_autocorr_10,0.046085621120780296
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_4,0.04608513120312274
JPX_Platinum_Mini_Futures_High_min_5,0.046081195752687876
JPX_Platinum_Standard_Futures_Close_lag_4,0.046060536969664945
JPX_Platinum_Mini_Futures_Open_max_10,0.046046140977284544
JPX_Platinum_Standard_Futures_Close_lag_5,0.046029049845544456
LME_CA_Close_lag_3_ma,0.045995156564263784
LME_ZS_Close_max_60,0.04597594998869514
JPX_Gold_Standard_Futures_Low_ma_20,0.045910383248516595
JPX_Gold_Mini_Futures_High_max_60,0.04586749529887513
JPX_Gold_Mini_Futures_Low_lag_1,0.045798184237129114
US_Stock_PC3,0.045754574651933666
JPX_Gold_Standard_Futures_Low_lag_1,0.0457381330051323
JPX_Gold_Rolling-Spot_Futures_Low_min_10,0.04566700772045529
JPX_Gold_Rolling-Spot_Futures_Close_lag_2,0.04560442997270453
JPX_Gold_Mini_Futures_High,0.045602178430803164
JPX_Gold_Rolling-Spot_Futures_Open_lag_3,0.04555840106297282
JPX_Platinum_Mini_Futures_Low_lag_7,0.04554291916490083
LME_CA_Close_ma_20,0.04554094818627519
LME_ZS_Close_lag_3_ma,0.045317354315066005
LME_PB_Close_lag_1_ma,0.045306075180924665
US_Stock_SLB_adj_low,0.04528152405811259
US_Stock_DVN_adj_low,0.04527631284133182
US_Stock_FXI_adj_open,0.045114555610992646
JPX_Gold_Standard_Futures_Open_max_60,0.04507706419554314
JPX_Platinum_Standard_Futures_Low_return_60,0.04505206583199417
JPX_Platinum_Standard_Futures_Close_rolling_median_20,0.04501824455053072
JPX_Gold_Standard_Futures_High_lag_7,0.04496792905553715
JPX_Gold_Rolling-Spot_Futures_Close_volatility_60,0.044952046665821754
JPX_Gold_Rolling-Spot_Futures_Close_volatility_20,0.04485418621403703
JPX_Gold_Rolling-Spot_Futures_Low_lag_5,0.044816966024083804
JPX_Platinum_Mini_Futures_Low_ma_5,0.04470963176919618
LME_PB_Close_std_20,0.04470386761860645
US_Stock_RIO_adj_close,0.04462470578738298
JPX_Platinum_Mini_Futures_Low_max_20,0.04459661060764919
US_Stock_TRGP_adj_high,0.04458763539619959
LME_ZS_Close_lag_5,0.04444342090680031
JPX_Gold_Mini_Futures_Close_min_10,0.04443545222345957
JPX_Platinum_Standard_Futures_Close_rolling_median_60,0.0443921342926048
JPX_Gold_Mini_Futures_High_min_20,0.04434230382583326
JPX_Platinum_Standard_Futures_Low_log_return_60,0.04431521087707946
JPX_RSS3_Rubber_Futures_Low_lag_7_ma,0.044313270126272286
JPX_Platinum_Standard_Futures_Low_max_5,0.04427392482440773
JPX_Gold_Standard_Futures_High_min_20,0.044245570507286835
pair_1_corr_60,0.04417959787069403
JPX_Platinum_Standard_Futures_High_rolling_peak_trough_5,0.04416828758620461
JPX_Gold_Rolling-Spot_Futures_open_interest_max_60,0.04413046205953597
US_Stock_HAL_adj_close,0.04406893618509766
FX_NZDCHF,0.044062163268264065
JPX_Gold_Mini_Futures_Open_lag_3,0.04399303804750687
FX_EURAUD,0.04399192399451568
JPX_Gold_Mini_Futures_High_lag_7,0.043965056392146984
US_Stock_STLD_adj_low,0.04393148594337948
US_Stock_DVN_adj_close,0.043893744442002
US_Stock_IEMG_adj_low,0.04384853407695655
LME_PB_Close_rolling_median_20,0.043846096385865785
JPX_Gold_Standard_Futures_High_rolling_median_5,0.043828594186996916
JPX_Gold_Mini_Futures_Open_log_diff,0.04382732233327147
JPX_Gold_Mini_Futures_High_rolling_median_5,0.04377973946907243
JPX_Platinum_Mini_Futures_Low_ma_10,0.043773865094056674
US_Stock_BCS_adj_volume,0.04375174132753301
JPX_Gold_Standard_Futures_High_max_60,0.04371838788940918
JPX_RSS3_Rubber_Futures_Low_lag_5_ma,0.04367814212653798
JPX_Gold_Mini_Futures_Open_trend,0.04365046158815389
LME_AH_Close_max_20,0.04358037187166808
LME_CA_Close_lag_7,0.04357018327662576
JPX_Gold_Mini_Futures_High_lag_2,0.043550572358309836
JPX_RSS3_Rubber_Futures_High_ewma_60,0.04350358845586211
JPX_Gold_Mini_Futures_Close_ma_20,0.04349149942317787
JPX_Platinum_Mini_Futures_High_lag_1_ma,0.04347499321116821
JPX_Platinum_Mini_Futures_Low_min_5,0.04347282568438615
JPX_Gold_Mini_Futures_High_return_10,0.04344562209289027
JPX_Gold_Standard_Futures_High_lag_2,0.04343382618472802
LME_CA_Close_max_10,0.04335041102439341
JPX_Gold_Mini_Futures_Open_rolling_peak_trough_5,0.043336556592000974
JPX_Gold_Standard_Futures_Close_ma_20,0.04327792360443716
JPX_Gold_Standard_Futures_High,0.043199874177004105
JPX_Gold_Mini_Futures_Open_volatility_20,0.043192666443004235
JPX_Gold_Mini_Futures_Low_max_60,0.0431914583738946
JPX_Gold_Rolling-Spot_Futures_open_interest_rolling_peak_trough_20,0.04316071429391588
JPX_Platinum_Mini_Futures_High_lag_7,0.043052013746844864
JPX_Platinum_Mini_Futures_Close_min_20,0.043048251766314216
JPX_Platinum_Mini_Futures_Close_lag_7,0.042994447031393435
JPX_Gold_Rolling-Spot_Futures_open_interest_max_10,0.042873719915663244
LME_ZS_Close_ma_20,0.042873570986873055
US_Stock_TECK_adj_open,0.04278356721172205
JPX_Gold_Standard_Futures_Close_ewma_20,0.04274888420180556
JPX_Platinum_Mini_Futures_Low_rolling_autocorr_10,0.04274837124389652
JPX_Gold_Rolling-Spot_Futures_High_lag_7,0.04267475505429097
JPX_Platinum_Standard_Futures_Low_min_5,0.042654086839752914
LME_ZS_Close_max_10,0.04259025195890054
US_Stock_STLD_adj_high,0.042545854152849394
JPX_Gold_Rolling-Spot_Futures_Close_max_20,0.04251482340905355
JPX_RSS3_Rubber_Futures_High_ma_60,0.042506958922378324
JPX_Platinum_Standard_Futures_High_lag_1_ma,0.0425047431059431
US_Stock_PAAS_adj_high,0.042498818193094756
JPX_Gold_Mini_Futures_High_log_return_10,0.042481256497575615
JPX_Platinum_Mini_Futures_Open_ma_5,0.042445626490420274
JPX_Gold_Rolling-Spot_Futures_Close_max_5,0.04243646442966931
JPX_Gold_Standard_Futures_Open_min_10,0.04236873814648856
JPX_Gold_Standard_Futures_Open_lag_3,0.042362396053865936
JPX_Platinum_Standard_Futures_Open_rolling_median_5,0.04234361865376268
JPX_Gold_Mini_Futures_Close_lag_7,0.042320364355655116
JPX_Gold_Rolling-Spot_Futures_High_lag_3,0.04224746882982977
US_Stock_TRGP_adj_close,0.04223988729306516
JPX_Gold_Standard_Futures_Close_min_10,0.04213753923743546
JPX_Platinum_Standard_Futures_High_lag_7,0.04211378120746989
JPX_Platinum_Mini_Futures_Low_return_60,0.04208424624704854
US_Stock_VWO_adj_volume,0.04207942462169445
JPX_Gold_Mini_Futures_Open_min_10,0.042064448219671924
JPX_Platinum_Mini_Futures_Open_ma_20,0.04202997948249987
JPX_Gold_Rolling-Spot_Futures_Close_lag_4,0.04196145602011914
JPX_Gold_Rolling-Spot_Futures_High_lag_5,0.0419017056974349
JPX_Platinum_Mini_Futures_Low_max_5,0.04187883831772421
LME_AH_Close_ewma_20,0.0418269039663377
JPX_Gold_Mini_Futures_open_interest_lag_5_ma,0.041801119597339564
JPX_Gold_Standard_Futures_Close_lag_7,0.041775277075259964
US_Stock_EEM_adj_high,0.04172531373861954
JPX_Gold_Mini_Futures_High_max_5,0.04161188479990585
JPX_RSS3_Rubber_Futures_Close_lag_2_std,0.04156841201886774
JPX_Platinum_Mini_Futures_Low_rolling_median_20,0.041546192648349134
JPX_Gold_Mini_Futures_Close_lag_5,0.0415364600976611
JPX_Platinum_Mini_Futures_Low_rolling_median_10,0.04152697624690749
JPX_Platinum_Standard_Futures_High_max_60,0.04145484390702414
JPX_Gold_Standard_Futures_Low_seasonal_diff_12,0.04143397332942733
JPX_Gold_Standard_Futures_High_max_10,0.04134752619668891
JPX_Platinum_Standard_Futures_Open_min_60,0.041329653057685434
JPX_Gold_Mini_Futures_Open_lag_4_return,0.04128543125710671
JPX_Gold_Mini_Futures_open_interest_lag_5_std,0.04125932399690324
JPX_Gold_Mini_Futures_Low_lag_4,0.041258727101831205
JPX_Gold_Rolling-Spot_Futures_High_max_10,0.04116156517120029
JPX_RSS3_Rubber_Futures_Open_max_5,0.04115909541208751
JPX_Gold_Standard_Futures_Low_lag_4,0.041139526718890096
LME_AH_Close_max_60,0.04113912643258466
US_Stock_STLD_adj_open,0.04111094655121672
LME_AH_Close_rolling_median_10,0.041091171337989785
JPX_Platinum_Standard_Futures_Close_min_5,0.04104530901115133
LME_ZS_Close_rolling_median_20,0.040971039812809806
JPX_RSS3_Rubber_Futures_Open_lag_5_std,0.04097078061023396
JPX_Platinum_Standard_Futures_Close_lag_3,0.04092343480372307
US_Stock_price_PC2,0.04078027625774361
LME_ZS_Close_rolling_peak_trough_60,0.04073643106241942
JPX_RSS3_Rubber_Futures_High_lag_1_ma,0.040618655490251676
US_Stock_XLE_adj_volume,0.040586559147381074
JPX_RSS3_Rubber_Futures_Open_min_20,0.040564618235531924
JPX_Platinum_Mini_Futures_Open_max_20,0.04055057584776112
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_2,0.04051880299731536
JPX_RSS3_Rubber_Futures_High_lag_1_std,0.040517533389866855
JPX_Gold_Standard_Futures_Close_lag_5,0.0404865220989592
US_Stock_SPIB_adj_low,0.04046900741893911
JPX_Gold_Rolling-Spot_Futures_Low_lag_7,0.04046740727402032
LME_ZS_Close_lag_7_ma,0.040393057049081804
FX_USDJPY,0.04037577967037098
JPX_Platinum_Mini_Futures_Low_rolling_peak_trough_60,0.04036308738925154
US_Stock_RIO_adj_open,0.040344528484997255
US_Stock_WMB_adj_high,0.040319113322265565
US_Stock_EFA_adj_close,0.040311303219565886
LME_AH_Close_ma_20,0.04030308447625597
JPX_Platinum_Standard_Futures_Low_ma_10,0.04029461325481076
JPX_Gold_Standard_Futures_High_max_5,0.04028675841227347
US_Stock_XLE_adj_high,0.040258599750440105
JPX_Platinum_Standard_Futures_Low_min_10,0.04025342641383567
JPX_Gold_Rolling-Spot_Futures_Open_max_20,0.040206747796339926
JPX_Gold_Mini_Futures_Close_std_60,0.040176818637832845
JPX_Gold_Standard_Futures_Close_std_60,0.04016751635340654
LME_AH_Close_rolling_peak_trough_60,0.04010855206843811
JPX_RSS3_Rubber_Futures_High,0.04006031627293005
JPX_Platinum_Standard_Futures_High_ma_5,0.04000464903143808
US_Stock_PC1,0.0400029641793358
JPX_Gold_Rolling-Spot_Futures_Open_lag_5,0.039983263498613475
FX_ZARJPY,0.03994864819284327
US_Stock_XLE_adj_open,0.03994139781203376
JPX_Gold_Rolling-Spot_Futures_open_interest_max_20,0.03989919223015814
JPX_Gold_Mini_Futures_High_max_10,0.03989587315229759
US_Stock_SPYV_adj_high,0.03984807605873808
JPX_Platinum_Mini_Futures_High_rolling_peak_trough_20,0.039834909230206605
JPX_Gold_Mini_Futures_High_lag_4,0.03981626653177095
JPX_RSS3_Rubber_Futures_Close_lag_1_ma,0.0397987411840397
LME_CA_Close_ma_10,0.03977896633189726
JPX_Gold_Rolling-Spot_Futures_Close_lag_5,0.03975273318905259
JPX_RSS3_Rubber_Futures_Open_rolling_autocorr_20,0.039741483028279845
US_Stock_OXY_adj_high,0.039681921617021665
JPX_Platinum_Standard_Futures_Close_min_10,0.03967382037270628
JPX_Gold_Mini_Futures_Low_min_20,0.03965171798942979
JPX_Gold_Mini_Futures_Close_min_20,0.03961991507288509
JPX_Platinum_Standard_Futures_Low_rolling_median_10,0.039608442452583326
JPX_Platinum_Mini_Futures_Low_moving_avg_return_60,0.03954526266758851
JPX_Gold_Standard_Futures_Low_min_20,0.03953523683676341
JPX_Gold_Mini_Futures_Open_volatility_60,0.03944895000043758
JPX_Platinum_Standard_Futures_High_rolling_median_5,0.03938609406663218
LME_CA_Close_rolling_median_20,0.03935945887830883
JPX_Platinum_Standard_Futures_High_ewma_60,0.03933642039152474
pair_20_corr_60,0.0392428369598985
LME_ZS_Close_rolling_autocorr_60,0.03919744833818983
LME_PB_Close_max_20,0.03919354753962878
JPX_Platinum_Standard_Futures_Close_lag_7,0.03908468581068281
LME_CA_Close_rsi_60,0.03907854852850168
LME_CA_Close_lag_4_ma,0.03907207868211149
JPX_Gold_Mini_Futures_Close,0.038956017088093375
JPX_RSS3_Rubber_Futures_Close_max_5,0.03893557564029937
JPX_RSS3_Rubber_Futures_Open_lag_7_ma,0.03891598839809607
US_Stock_VCSH_adj_low,0.03888159043863659
JPX_Gold_Standard_Futures_Low_std_5,0.03884142877299368
JPX_Gold_Standard_Futures_High_lag_4,0.03882053060020052
US_Stock_HES_adj_open,0.03881377834201416
JPX_Gold_Standard_Futures_Close_std_20,0.038811288776950725
JPX_Platinum_Standard_Futures_High_rolling_peak_trough_10,0.038766670506139356
JPX_Platinum_Mini_Futures_Open_return_60,0.03876057192090343
JPX_Gold_Standard_Futures_Low_volatility_10,0.0387318391820477
LME_PB_Close,0.03871633495698035
JPX_Platinum_Mini_Futures_High_ma_60,0.03869194483660898
JPX_Gold_Rolling-Spot_Futures_open_interest_min_10,0.0386814795182282
JPX_Platinum_Mini_Futures_Open_volatility_60,0.03867441005519012
LME_AH_Close_lag_5_ma,0.038666133576889195
US_Stock_AGG_adj_open_rank_in_US_Stock_price,0.03863954663886471
JPX_RSS3_Rubber_Futures_Low_min_60,0.038602557051650166
JPX_RSS3_Rubber_Futures_Open_log_return_60,0.038596429182385705
FX_ZARCHF,0.0385820613954575
JPX_Platinum_Mini_Futures_Close_ma_5,0.03853877272234563
JPX_Gold_Standard_Futures_Close_volatility_10,0.038531154020495784
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_5,0.03849868486416508
US_Stock_VALE_adj_close,0.038475766693991886
LME_ZS_Close_lag_1_ma,0.03847330529232984
JPX_Platinum_Mini_Futures_High_min_10,0.03843891965989776
JPX_RSS3_Rubber_Futures_High_lag_7_ma,0.038414655202638315
LME_PB_Close_lag_5,0.03841348917117404
US_Stock_TIP_adj_close,0.038379374153552526
US_Stock_VGK_adj_close,0.038375226138290586
JPX_Platinum_Standard_Futures_Open_ma_5,0.0383747097812428
LME_CA_Close_volatility_60,0.03835907339260558
FX_US_ratio,0.038347011588369284
US_Stock_MPC_adj_high,0.03834096941311049
JPX_Platinum_Mini_Futures_High_ewma_60,0.03827215651794447
LME_ZS_Close_ma_60,0.038259572493288374
JPX_Platinum_Mini_Futures_High_return_20,0.0382160379732559
JPX_Platinum_Mini_Futures_Low_log_return_60,0.038081853929194054
LME_PB_Close_rolling_median_10,0.038027303151261016
US_Stock_VXUS_adj_open,0.03802364184709983
US_Stock_XLB_adj_volume,0.038004974037990635
JPX_Gold_Rolling-Spot_Futures_High_max_20,0.03800245768713317
JPX_Platinum_Mini_Futures_Open_log_return_60,0.03794339226744636
JPX_RSS3_Rubber_Futures_Open_return_60,0.037889460484233695
LME_CA_Close_lag_5_ma,0.0378754039196143
US_Stock_X_adj_close,0.037870996123042566
JPX_Gold_Rolling-Spot_Futures_Open_volatility_10,0.03785859365602029
JPX_Platinum_Mini_Futures_Close_max_60,0.037841036818573315
LME_ZS_Close_lag_5_std,0.0378311901331303
US_Stock_GLD_adj_close_div_LME_AH_Close,0.037787017122465905
JPX_Platinum_Mini_Futures_Low_log_return_20,0.03778055144190695
US_Stock_HAL_adj_low,0.037773482095200706
JPX_Gold_Rolling-Spot_Futures_Open_log_return_5,0.03776935430610795
US_Stock_RY_adj_volume,0.037638406472602526
US_Stock_GLD_adj_close_x_FX_USDJPY,0.03762598172461562
JPX_Gold_Mini_Futures_High_lag_3,0.03759032218597724
JPX_Gold_Rolling-Spot_Futures_open_interest_lag_3_std,0.037585495827066495
JPX_Platinum_Mini_Futures_High_rolling_median_5,0.03757609882762658
JPX_Platinum_Mini_Futures_High_ma_5,0.037539832465140144
US_Stock_VGK_adj_open,0.037538087401720155
US_Stock_price_PC5,0.0375278804946797
US_Stock_OIH_adj_close,0.03752059319816681
US_Stock_IAU_adj_close,0.03751351833617189
JPX_Platinum_Mini_Futures_Low_min_10,0.0375088313783456
JPX_Gold_Standard_Futures_Close,0.037425395466343936
JPX_Platinum_Mini_Futures_Low_max_10,0.03740185338063018
JPX_Platinum_Mini_Futures_Open_rolling_median_5,0.03736172623621492
JPX_Gold_Rolling-Spot_Futures_Open_volatility_60,0.03732324170079249
JPX_RSS3_Rubber_Futures_Close_ewma_20,0.037319483824983735
JPX_Platinum_Standard_Futures_Open_volatility_60,0.037311006106573785
JPX_Gold_Rolling-Spot_Futures_Close_lag_7_std,0.03730876931693494
JPX_Gold_Rolling-Spot_Futures_Open_return_5,0.037295140838261354
JPX_Gold_Mini_Futures_settlement_price,0.037273330780433156
JPX_RSS3_Rubber_Futures_Low_rolling_median_60,0.03727263514937462
JPX_Gold_Rolling-Spot_Futures_Close_min_20,0.037227094142865624
JPX_RSS3_Rubber_Futures_Open_ma_60,0.03721060595103154
LME_ZS_Close_std_60,0.03718760072813243
JPX_Platinum_Mini_Futures_High_rolling_median_20,0.037000080752745745
JPX_Gold_Rolling-Spot_Futures_Close_lag_7,0.036994274189302345
JPX_RSS3_Rubber_Futures_Low_std_20,0.03698280011389876
US_Stock_BKR_adj_volume,0.03691191194994392
JPX_Platinum_Standard_Futures_Close_max_60,0.03684496368574397
JPX_RSS3_Rubber_Futures_Low_lag_4_ma,0.03683290308623732
US_Stock_CVX_adj_low,0.036798818303436676
JPX_RSS3_Rubber_Futures_Low_min_10,0.03679433939104815
JPX_RSS3_Rubber_Futures_Close_lag_5_ma,0.03678444093971489
JPX_Platinum_Standard_Futures_Open_volatility_20,0.036782932164411086
JPX_Platinum_Standard_Futures_High_ma_60,0.03677099804671258
US_Stock_OXY_adj_open,0.03674965885990389
JPX_Gold_Mini_Futures_Open_lag_2_return,0.03670519382449555
LME_AH_Close_min_60,0.03666589751239524
JPX_Platinum_Mini_Futures_High_ewma_20,0.036652310358467055
pair_6_corr_20,0.03664303267920399
JPX_Gold_Rolling-Spot_Futures_High_std_60,0.03651295670826915
LME_PB_Close_min_10,0.036499349508464896
US_Stock_price_PC8,0.03648511089925943
JPX_Gold_Standard_Futures_Open_log_diff,0.036483637063662755
JPX_RSS3_Rubber_Futures_Close_lag_1_std,0.03645854061688425
JPX_Platinum_Mini_Futures_Low_rolling_median_60,0.03645838073068841
JPX_RSS3_Rubber_Futures_High_min_60,0.036445155157744935
JPX_Gold_Mini_Futures_Open_rsi_20,0.03642822820276148
JPX_Gold_Standard_Futures_Open_min_20,0.03641859983627427
JPX_Platinum_Mini_Futures_High_rolling_median_60,0.036398421316435225
JPX_Gold_Standard_Futures_High_lag_3,0.036388689255804074
LME_ZS_Close_lag_7,0.036384161002026794
JPX_Platinum_Standard_Futures_Open_volatility_10,0.03635311401953345
JPX_Platinum_Standard_Futures_Low_max_20,0.03631852205009789
JPX_RSS3_Rubber_Futures_Open_lag_4_ma,0.036308646466309824
JPX_Platinum_Standard_Futures_Open_ma_10,0.03629367909134107
LME_ZS_Close_lag_1,0.036237314668096765
US_Stock_EMB_adj_low,0.03622343805928452
JPX_Gold_Standard_Futures_Close_min_20,0.036196673982205496
JPX_Gold_Rolling-Spot_Futures_Low_lag_4,0.0361283372943495
US_Stock_XOM_adj_volume,0.03607843330684801
JPX_Gold_Standard_Futures_Close_lag_7_std,0.0360727676810253
JPX_RSS3_Rubber_Futures_Low_rolling_median_5,0.03605571418235165
